user_id,item_id,like
user_364,item_51,0
user_721,item_189,0
user_918,item_5,0
user_121,item_431,0
user_898,item_143,0
user_917,item_121,0
user_424,item_93,0
user_1918,item_41,0
user_1284,item_75,0
user_683,item_376,0
user_410,item_335,0
user_1512,item_348,0
user_1401,item_322,0
user_1750,item_128,1
user_1868,item_78,0
user_711,item_276,0
user_787,item_385,1
user_489,item_419,0
user_629,item_230,0
user_27,item_95,0
user_879,item_52,1
user_292,item_259,0
user_1990,item_448,0
user_1440,item_76,0
user_745,item_245,1
user_1973,item_36,0
user_1327,item_318,1
user_1345,item_276,1
user_579,item_451,0
user_1475,item_146,0
user_1821,item_245,0
user_1457,item_15,0
user_871,item_383,0
user_693,item_370,0
user_179,item_92,1
user_1669,item_125,0
user_1682,item_137,0
user_1063,item_469,0
user_471,item_241,0
user_1463,item_17,0
user_1620,item_420,0
user_78,item_303,0
user_941,item_454,1
user_760,item_493,0
user_328,item_259,0
user_1926,item_305,0
user_631,item_191,0
user_673,item_299,0
user_1724,item_391,1
user_1563,item_403,0
user_1059,item_410,1
user_779,item_255,1
user_1483,item_277,0
user_1435,item_468,0
user_63,item_203,0
user_914,item_466,0
user_464,item_81,0
user_1548,item_188,0
user_620,item_38,0
user_881,item_127,0
user_552,item_153,0
user_1269,item_373,0
user_63,item_128,0
user_1607,item_440,0
user_661,item_372,0
user_1431,item_26,1
user_1051,item_256,0
user_599,item_340,0
user_773,item_114,0
user_194,item_338,0
user_1622,item_2,0
user_621,item_375,0
user_293,item_291,1
user_180,item_307,0
user_1050,item_468,0
user_1439,item_126,0
user_919,item_167,0
user_941,item_454,0
user_1147,item_371,0
user_1137,item_439,0
user_663,item_385,0
user_140,item_120,0
user_192,item_147,0
user_435,item_440,0
user_1862,item_360,0
user_106,item_83,0
user_1655,item_332,0
user_1218,item_66,0
user_474,item_329,0
user_1148,item_248,0
user_367,item_386,0
user_240,item_225,0
user_1840,item_58,0
user_288,item_413,1
user_618,item_354,0
user_1885,item_246,0
user_1840,item_383,1
user_197,item_439,0
user_1615,item_56,1
user_1167,item_241,1
user_1735,item_228,0
user_841,item_150,0
user_229,item_276,0
user_852,item_413,0
user_1920,item_21,0
user_109,item_225,0
user_929,item_470,0
user_241,item_267,0
user_725,item_197,0
user_1159,item_281,0
user_194,item_401,0
user_572,item_246,0
user_472,item_278,0
user_1130,item_357,0
user_1580,item_182,1
user_733,item_273,1
user_1072,item_58,1
user_1727,item_255,0
user_1830,item_381,0
user_1061,item_181,0
user_613,item_50,0
user_579,item_371,0
user_1727,item_428,0
user_424,item_326,0
user_408,item_400,0
user_846,item_270,1
user_1901,item_446,0
user_580,item_82,0
user_1858,item_321,0
user_1962,item_268,0
user_667,item_26,0
user_146,item_229,0
user_1861,item_215,1
user_1390,item_33,1
user_1416,item_319,0
user_902,item_495,0
user_992,item_272,1
user_1379,item_236,0
user_558,item_287,0
user_153,item_341,0
user_1346,item_134,0
user_1514,item_104,0
user_840,item_259,0
user_624,item_390,0
user_1178,item_138,0
user_1572,item_141,1
user_184,item_199,1
user_855,item_320,0
user_1425,item_249,0
user_1198,item_232,0
user_1884,item_351,1
user_1623,item_346,0
user_643,item_408,0
user_199,item_350,0
user_554,item_118,0
user_66,item_262,0
user_389,item_424,0
user_656,item_115,0
user_989,item_60,1
user_1975,item_174,0
user_1063,item_143,0
user_1331,item_426,0
user_1574,item_191,1
user_1100,item_438,0
user_1865,item_64,1
user_731,item_495,0
user_594,item_474,0
user_99,item_256,0
user_80,item_132,0
user_740,item_410,0
user_1899,item_425,0
user_1662,item_381,0
user_425,item_87,0
user_502,item_364,0
user_1676,item_140,0
user_1879,item_410,0
user_366,item_74,0
user_948,item_209,1
user_1318,item_170,0
user_1722,item_79,1
user_1977,item_202,0
user_686,item_9,0
user_1010,item_210,0
user_1102,item_228,0
user_1192,item_104,0
user_967,item_24,0
user_407,item_174,0
user_401,item_28,1
user_596,item_249,0
user_512,item_460,1
user_968,item_451,1
user_1897,item_358,0
user_88,item_189,0
user_903,item_445,0
user_239,item_200,1
user_31,item_82,0
user_1842,item_146,0
user_1555,item_153,0
user_453,item_457,0
user_560,item_45,0
user_480,item_74,0
user_1989,item_360,0
user_1394,item_36,0
user_818,item_289,0
user_1427,item_318,0
user_1015,item_30,0
user_1123,item_495,0
user_1268,item_497,0
user_1884,item_276,0
user_1478,item_150,0
user_7,item_158,0
user_15,item_33,0
user_1786,item_359,0
user_1414,item_158,0
user_1381,item_404,0
user_1775,item_342,1
user_326,item_442,0
user_1141,item_259,0
user_527,item_39,0
user_168,item_313,0
user_1230,item_494,0
user_608,item_80,0
user_22,item_259,0
user_743,item_391,0
user_1600,item_350,0
user_1164,item_137,0
user_145,item_208,0
user_1747,item_247,0
user_1940,item_19,0
user_223,item_360,0
user_456,item_341,1
user_626,item_1,0
user_1675,item_182,0
user_1983,item_406,0
user_1915,item_264,0
user_1556,item_262,0
user_1101,item_305,0
user_703,item_371,0
user_1687,item_223,0
user_1391,item_266,0
user_345,item_126,0
user_371,item_251,0
user_89,item_168,1
user_894,item_416,0
user_1576,item_282,0
user_424,item_257,0
user_409,item_258,0
user_1714,item_101,1
user_1933,item_273,0
user_1091,item_465,1
user_1716,item_189,0
user_1707,item_80,0
user_1098,item_307,0
user_989,item_331,0
user_1126,item_382,1
user_1106,item_145,0
user_756,item_254,0
user_352,item_250,0
user_865,item_486,0
user_1952,item_269,0
user_742,item_266,0
user_966,item_197,1
user_310,item_432,1
user_1082,item_292,1
user_1990,item_238,0
user_1848,item_206,1
user_1611,item_179,1
user_1190,item_116,0
user_1683,item_390,0
user_896,item_425,0
user_1814,item_26,0
user_534,item_404,0
user_12,item_262,0
user_439,item_136,0
user_1868,item_409,0
user_1975,item_317,0
user_1942,item_58,0
user_468,item_334,0
user_982,item_462,1
user_1194,item_215,1
user_665,item_59,0
user_1245,item_342,0
user_1897,item_449,0
user_1366,item_374,0
user_465,item_389,0
user_1284,item_490,1
user_1592,item_427,0
user_31,item_227,1
user_1528,item_55,1
user_185,item_144,1
user_604,item_493,0
user_1643,item_413,0
user_1269,item_427,0
user_409,item_352,0
user_166,item_349,0
user_1843,item_126,0
user_1562,item_483,1
user_270,item_83,0
user_1232,item_394,0
user_1778,item_353,1
user_1057,item_485,0
user_1128,item_161,1
user_600,item_191,0
user_262,item_162,0
user_1721,item_229,0
user_1928,item_405,0
user_222,item_356,0
user_1895,item_259,0
user_1627,item_256,0
user_1622,item_133,0
user_624,item_33,1
user_985,item_40,0
user_851,item_273,0
user_29,item_333,0
user_764,item_484,1
user_477,item_346,0
user_1850,item_339,1
user_1304,item_423,0
user_1584,item_0,0
user_1392,item_285,0
user_1144,item_314,1
user_1203,item_213,0
user_415,item_58,0
user_799,item_192,0
user_1877,item_322,0
user_1182,item_103,0
user_625,item_36,0
user_1597,item_19,0
user_858,item_428,0
user_127,item_460,0
user_1851,item_93,1
user_505,item_57,0
user_578,item_294,0
user_791,item_111,0
user_1283,item_440,0
user_1212,item_74,1
user_1927,item_237,0
user_1067,item_232,0
user_298,item_348,1
user_1376,item_231,0
user_1205,item_148,0
user_856,item_191,0
user_309,item_61,1
user_518,item_316,0
user_130,item_247,1
user_1343,item_490,0
user_902,item_5,0
user_1966,item_243,0
user_1909,item_230,0
user_464,item_138,0
user_186,item_414,0
user_489,item_137,0
user_1668,item_281,0
user_1706,item_150,1
user_259,item_121,0
user_1165,item_117,0
user_1988,item_44,1
user_1227,item_497,0
user_371,item_189,0
user_1128,item_213,0
user_787,item_182,0
user_935,item_210,1
user_1510,item_73,0
user_787,item_453,0
user_377,item_405,0
user_893,item_236,0
user_1670,item_488,1
user_311,item_252,0
user_623,item_178,0
user_1732,item_353,0
user_845,item_126,0
user_885,item_7,0
user_1853,item_361,1
user_1513,item_468,1
user_611,item_402,0
user_1578,item_295,0
user_1889,item_452,0
user_204,item_237,0
user_1864,item_428,0
user_1234,item_307,0
user_950,item_474,1
user_89,item_196,0
user_1049,item_425,1
user_1120,item_175,0
user_624,item_374,1
user_1157,item_208,0
user_1715,item_211,0
user_1765,item_118,0
user_52,item_136,0
user_381,item_315,1
user_1792,item_116,0
user_235,item_318,0
user_1524,item_105,0
user_229,item_316,1
user_466,item_103,1
user_1049,item_83,0
user_1139,item_323,0
user_1227,item_354,0
user_529,item_285,0
user_739,item_476,0
user_1013,item_144,0
user_328,item_95,0
user_310,item_22,0
user_897,item_357,0
user_325,item_34,0
user_760,item_165,1
user_1966,item_113,0
user_886,item_208,0
user_1352,item_368,1
user_835,item_281,1
user_581,item_276,0
user_223,item_304,0
user_447,item_174,0
user_1719,item_50,1
user_1070,item_80,1
user_659,item_72,0
user_1252,item_10,0
user_638,item_37,0
user_913,item_373,1
user_1636,item_161,0
user_798,item_458,0
user_1878,item_186,0
user_196,item_115,0
user_234,item_151,0
user_176,item_446,1
user_1849,item_90,0
user_954,item_493,1
user_1867,item_213,0
user_1039,item_223,0
user_1750,item_221,1
user_461,item_325,0
user_57,item_157,0
user_538,item_401,0
user_388,item_27,1
user_1088,item_258,0
user_1157,item_184,0
user_760,item_300,0
user_1976,item_366,0
user_1603,item_348,0
user_1246,item_93,1
user_1454,item_214,0
user_787,item_151,0
user_1936,item_245,0
user_1793,item_5,1
user_217,item_148,0
user_1606,item_245,0
user_1823,item_359,0
user_1193,item_214,0
user_1642,item_262,0
user_1122,item_327,0
user_1738,item_295,0
user_377,item_311,0
user_1962,item_244,1
user_1391,item_385,0
user_329,item_2,1
user_982,item_178,0
user_1990,item_327,0
user_1228,item_398,1
user_1080,item_46,0
user_1725,item_473,1
user_9,item_111,0
user_1058,item_482,0
user_891,item_495,0
user_1166,item_309,0
user_211,item_275,0
user_1705,item_5,0
user_839,item_219,0
user_1666,item_180,1
user_1785,item_152,1
user_617,item_202,0
user_1701,item_464,0
user_884,item_268,1
user_1325,item_419,0
user_1078,item_321,0
user_1995,item_248,0
user_694,item_86,0
user_1969,item_464,0
user_1484,item_371,0
user_1272,item_209,0
user_1568,item_309,0
user_1474,item_58,0
user_1335,item_396,0
user_675,item_145,0
user_1640,item_408,0
user_906,item_162,0
user_1973,item_434,1
user_554,item_56,0
user_1649,item_345,0
user_198,item_397,1
user_408,item_479,0
user_1529,item_244,0
user_744,item_268,0
user_1096,item_42,0
user_153,item_468,0
user_1870,item_499,0
user_976,item_249,0
user_3,item_172,1
user_1600,item_414,0
user_1214,item_330,0
user_1861,item_84,0
user_1915,item_85,1
user_306,item_215,1
user_678,item_372,1
user_1861,item_438,0
user_968,item_178,0
user_101,item_344,0
user_131,item_109,1
user_81,item_192,0
user_1494,item_50,0
user_1349,item_307,0
user_716,item_495,0
user_852,item_256,0
user_1694,item_211,0
user_366,item_300,0
user_1799,item_417,0
user_67,item_229,0
user_1759,item_280,0
user_1011,item_485,0
user_400,item_49,1
user_696,item_169,0
user_750,item_43,0
user_726,item_253,0
user_751,item_119,0
user_420,item_186,0
user_1086,item_2,0
user_1385,item_202,0
user_1668,item_342,0
user_1962,item_97,1
user_1130,item_94,0
user_1564,item_444,0
user_1521,item_493,0
user_1660,item_259,0
user_78,item_187,0
user_291,item_88,0
user_537,item_491,1
user_1181,item_255,0
user_1925,item_490,1
user_1627,item_78,0
user_1016,item_232,0
user_1833,item_51,0
user_605,item_164,0
user_1827,item_363,0
user_487,item_305,0
user_304,item_223,0
user_1236,item_391,0
user_547,item_337,0
user_682,item_144,0
user_1307,item_313,1
user_1720,item_112,0
user_771,item_286,0
user_1964,item_241,0
user_870,item_243,0
user_798,item_240,0
user_576,item_472,0
user_1886,item_275,0
user_441,item_161,0
user_1383,item_356,0
user_67,item_462,1
user_35,item_232,0
user_1976,item_33,1
user_1440,item_234,0
user_1561,item_445,0
user_430,item_218,0
user_333,item_376,1
user_685,item_348,1
user_153,item_363,0
user_1027,item_30,0
user_1863,item_234,0
user_548,item_395,0
user_639,item_450,0
user_964,item_386,1
user_96,item_365,0
user_425,item_272,0
user_1979,item_376,0
user_426,item_232,0
user_1782,item_385,0
user_1620,item_213,1
user_522,item_403,0
user_1232,item_91,0
user_1149,item_254,0
user_552,item_348,0
user_1427,item_419,0
user_771,item_484,1
user_1213,item_316,0
user_724,item_389,0
user_1235,item_13,0
user_1611,item_11,0
user_823,item_450,1
user_373,item_80,1
user_435,item_43,0
user_1444,item_388,0
user_1535,item_413,0
user_21,item_490,0
user_919,item_173,1
user_182,item_382,0
user_1411,item_483,1
user_1051,item_171,1
user_500,item_191,0
user_1922,item_434,0
user_367,item_203,1
user_1843,item_321,0
user_1448,item_391,0
user_680,item_399,0
user_595,item_319,0
user_1363,item_8,0
user_71,item_362,0
user_809,item_26,0
user_990,item_33,0
user_911,item_268,0
user_814,item_117,0
user_1709,item_329,0
user_585,item_110,0
user_1899,item_387,0
user_1973,item_162,0
user_94,item_29,1
user_1976,item_365,1
user_1457,item_188,0
user_1951,item_396,0
user_1645,item_243,0
user_746,item_425,1
user_1335,item_199,0
user_1595,item_467,0
user_709,item_243,0
user_154,item_295,1
user_1598,item_306,0
user_497,item_481,0
user_135,item_447,0
user_755,item_436,0
user_933,item_433,1
user_407,item_142,0
user_677,item_28,0
user_111,item_448,0
user_894,item_309,0
user_439,item_221,0
user_966,item_312,1
user_210,item_282,0
user_22,item_74,0
user_120,item_106,0
user_490,item_113,0
user_307,item_24,0
user_379,item_318,0
user_1968,item_33,0
user_1804,item_150,0
user_1179,item_110,0
user_233,item_65,0
user_376,item_39,0
user_1253,item_176,0
user_1877,item_180,0
user_1308,item_434,0
user_23,item_226,0
user_492,item_279,0
user_433,item_392,1
user_1865,item_271,1
user_1915,item_43,0
user_13,item_121,0
user_118,item_422,0
user_319,item_249,0
user_413,item_242,1
user_1999,item_217,1
user_1758,item_419,0
user_1176,item_486,0
user_325,item_54,0
user_1372,item_447,0
user_372,item_402,0
user_1969,item_345,0
user_1521,item_205,0
user_1624,item_52,0
user_1764,item_298,0
user_1328,item_55,1
user_1101,item_115,0
user_1490,item_233,0
user_1148,item_393,0
user_871,item_94,0
user_23,item_462,1
user_881,item_232,0
user_665,item_20,0
user_863,item_273,1
user_123,item_159,1
user_253,item_484,0
user_38,item_183,0
user_61,item_247,0
user_539,item_408,1
user_437,item_1,1
user_140,item_297,0
user_583,item_384,0
user_228,item_259,0
user_217,item_145,0
user_1560,item_80,0
user_9,item_478,0
user_1578,item_331,0
user_874,item_459,0
user_475,item_240,0
user_648,item_290,1
user_1153,item_341,0
user_1071,item_125,0
user_652,item_111,0
user_1637,item_282,1
user_1703,item_252,0
user_712,item_430,1
user_1622,item_361,0
user_799,item_239,0
user_1086,item_177,0
user_1591,item_57,0
user_1132,item_72,0
user_1768,item_248,0
user_736,item_320,0
user_1203,item_488,0
user_1097,item_92,0
user_1127,item_56,0
user_414,item_376,1
user_293,item_152,1
user_661,item_155,0
user_1082,item_267,1
user_1044,item_241,0
user_1235,item_311,0
user_511,item_408,0
user_575,item_31,0
user_828,item_78,0
user_736,item_177,0
user_578,item_61,1
user_883,item_375,0
user_472,item_51,0
user_950,item_53,0
user_906,item_280,0
user_1362,item_203,0
user_1963,item_182,0
user_323,item_381,0
user_224,item_144,1
user_1350,item_148,0
user_1615,item_53,0
user_1080,item_170,0
user_1749,item_147,0
user_1016,item_476,1
user_564,item_63,0
user_260,item_270,0
user_1502,item_34,1
user_298,item_233,0
user_700,item_276,0
user_1907,item_370,1
user_1857,item_231,0
user_760,item_100,1
user_682,item_135,1
user_1537,item_218,0
user_1060,item_270,0
user_826,item_296,0
user_1476,item_358,0
user_615,item_70,0
user_1600,item_466,0
user_1351,item_498,0
user_359,item_133,1
user_734,item_95,1
user_1391,item_315,0
user_475,item_181,0
user_840,item_342,0
user_898,item_246,0
user_1035,item_339,0
user_1317,item_38,0
user_1692,item_306,0
user_1419,item_84,1
user_715,item_44,0
user_876,item_10,0
user_1409,item_106,0
user_1557,item_453,0
user_1554,item_264,0
user_320,item_177,1
user_294,item_448,0
user_973,item_89,1
user_676,item_166,0
user_366,item_180,0
user_1063,item_282,0
user_1490,item_405,0
user_1793,item_278,0
user_781,item_244,1
user_1975,item_119,0
user_216,item_96,0
user_102,item_430,1
user_1290,item_81,1
user_979,item_483,0
user_1815,item_108,0
user_107,item_414,0
user_199,item_160,0
user_196,item_267,0
user_1630,item_196,0
user_37,item_52,0
user_55,item_294,0
user_1749,item_171,1
user_1775,item_417,0
user_447,item_270,0
user_1081,item_452,0
user_797,item_269,0
user_950,item_74,1
user_1022,item_248,0
user_1154,item_176,0
user_1450,item_69,1
user_1329,item_383,0
user_1409,item_169,0
user_1651,item_496,0
user_1976,item_234,0
user_930,item_422,0
user_1100,item_368,0
user_586,item_496,0
user_1407,item_198,0
user_898,item_323,0
user_213,item_289,0
user_522,item_241,1
user_574,item_99,1
user_1447,item_332,0
user_871,item_450,1
user_1828,item_123,0
user_116,item_21,0
user_1047,item_267,0
user_28,item_319,0
user_1147,item_494,0
user_482,item_68,0
user_1539,item_251,1
user_13,item_412,0
user_747,item_107,1
user_47,item_68,0
user_1258,item_195,0
user_535,item_127,0
user_67,item_345,1
user_855,item_421,0
user_261,item_298,0
user_553,item_79,0
user_375,item_307,0
user_704,item_472,0
user_441,item_270,1
user_174,item_224,0
user_640,item_62,0
user_1562,item_402,0
user_738,item_263,0
user_963,item_20,0
user_186,item_234,0
user_214,item_122,0
user_1360,item_414,0
user_54,item_421,0
user_384,item_73,0
user_56,item_300,0
user_118,item_130,0
user_1556,item_456,0
user_9,item_92,0
user_433,item_218,0
user_1558,item_103,0
user_46,item_470,0
user_546,item_197,1
user_584,item_277,0
user_800,item_155,0
user_1829,item_108,0
user_312,item_36,0
user_1924,item_410,1
user_761,item_253,0
user_1961,item_86,1
user_1327,item_11,0
user_1625,item_8,1
user_1248,item_315,1
user_1861,item_296,1
user_1535,item_155,0
user_1316,item_207,0
user_4,item_194,0
user_0,item_488,0
user_693,item_341,1
user_1358,item_50,0
user_1128,item_28,1
user_769,item_202,0
user_1357,item_192,0
user_1578,item_473,0
user_45,item_103,0
user_97,item_240,0
user_865,item_174,0
user_707,item_207,0
user_1065,item_496,0
user_1215,item_449,1
user_1934,item_209,1
user_1318,item_365,0
user_1396,item_385,0
user_525,item_490,0
user_1538,item_343,1
user_842,item_155,0
user_567,item_492,1
user_663,item_307,0
user_1617,item_389,1
user_1230,item_344,0
user_248,item_446,0
user_760,item_122,0
user_95,item_385,0
user_846,item_209,0
user_827,item_427,0
user_602,item_371,0
user_1697,item_65,1
user_1325,item_389,0
user_1644,item_224,0
user_850,item_341,0
user_1896,item_171,1
user_1859,item_94,0
user_748,item_163,0
user_719,item_364,1
user_1081,item_237,1
user_1072,item_390,0
user_482,item_390,0
user_1226,item_300,0
user_1610,item_275,0
user_753,item_450,0
user_14,item_155,0
user_1033,item_315,1
user_906,item_492,0
user_1663,item_364,0
user_959,item_341,0
user_86,item_57,0
user_1646,item_171,0
user_684,item_312,0
user_1112,item_10,0
user_901,item_418,1
user_1576,item_99,0
user_1945,item_18,0
user_1320,item_369,0
user_658,item_353,0
user_1849,item_32,0
user_447,item_149,0
user_1305,item_456,0
user_758,item_194,0
user_1470,item_380,0
user_506,item_228,0
user_1365,item_87,0
user_1818,item_294,0
user_1675,item_65,0
user_1430,item_185,0
user_981,item_249,0
user_1291,item_252,1
user_1161,item_401,0
user_310,item_161,0
user_1473,item_205,1
user_1118,item_213,0
user_323,item_467,0
user_931,item_360,1
user_1249,item_199,1
user_779,item_169,0
user_26,item_123,0
user_77,item_166,1
user_1261,item_44,0
user_1640,item_259,0
user_1394,item_110,1
user_1259,item_63,0
user_1633,item_128,0
user_583,item_41,0
user_22,item_234,0
user_1320,item_312,0
user_615,item_320,0
user_384,item_383,0
user_1856,item_289,1
user_1400,item_143,0
user_122,item_127,0
user_1739,item_448,1
user_861,item_344,0
user_238,item_111,0
user_1425,item_302,1
user_1705,item_77,1
user_1825,item_299,0
user_1619,item_275,0
user_958,item_233,0
user_902,item_124,0
user_460,item_157,0
user_947,item_499,0
user_843,item_29,0
user_938,item_215,0
user_1227,item_409,1
user_937,item_298,0
user_170,item_297,0
user_618,item_164,0
user_1352,item_96,0
user_651,item_200,0
user_188,item_363,0
user_1253,item_268,1
user_482,item_329,0
user_1328,item_92,0
user_594,item_330,0
user_182,item_278,0
user_743,item_473,0
user_1916,item_144,1
user_1730,item_476,0
user_740,item_267,0
user_252,item_9,0
user_1039,item_353,0
user_1262,item_458,0
user_455,item_92,0
user_1585,item_6,0
user_232,item_333,0
user_1639,item_364,0
user_1926,item_130,1
user_1013,item_59,0
user_1703,item_97,0
user_1701,item_38,0
user_1064,item_67,0
user_1082,item_85,0
user_1284,item_499,0
user_1695,item_355,0
user_1078,item_140,1
user_652,item_220,0
user_489,item_68,0
user_980,item_391,0
user_1014,item_41,1
user_1890,item_60,1
user_1559,item_184,0
user_1424,item_58,1
user_1083,item_173,0
user_830,item_465,0
user_1056,item_205,0
user_330,item_458,0
user_840,item_472,0
user_270,item_155,0
user_1841,item_129,0
user_1014,item_318,0
user_288,item_143,0
user_168,item_456,0
user_1806,item_26,0
user_221,item_388,1
user_1044,item_48,0
user_1973,item_134,1
user_295,item_406,0
user_1640,item_211,0
user_965,item_383,0
user_46,item_132,0
user_693,item_46,0
user_987,item_466,1
user_913,item_311,0
user_1655,item_27,1
user_1443,item_399,0
user_514,item_142,0
user_1557,item_97,0
user_334,item_394,0
user_1946,item_105,0
user_1568,item_453,0
user_63,item_481,0
user_989,item_33,0
user_1626,item_148,0
user_1470,item_215,1
user_275,item_409,1
user_457,item_444,0
user_1019,item_47,0
user_877,item_285,1
user_719,item_91,0
user_648,item_136,1
user_738,item_329,1
user_184,item_322,1
user_763,item_488,0
user_1749,item_168,0
user_956,item_260,0
user_895,item_449,0
user_1887,item_269,0
user_885,item_346,0
user_367,item_404,0
user_1174,item_320,0
user_1478,item_188,0
user_342,item_76,0
user_366,item_185,0
user_203,item_300,0
user_763,item_475,0
user_536,item_219,0
user_1042,item_59,0
user_822,item_194,1
user_1945,item_162,0
user_372,item_38,0
user_206,item_47,0
user_749,item_166,0
user_839,item_23,0
user_204,item_10,0
user_62,item_165,0
user_1174,item_108,0
user_130,item_187,0
user_1826,item_5,0
user_130,item_219,0
user_53,item_256,0
user_909,item_452,0
user_137,item_185,0
user_666,item_490,0
user_1907,item_329,1
user_147,item_30,0
user_1766,item_349,0
user_610,item_480,0
user_1478,item_362,0
user_1262,item_213,0
user_107,item_276,0
user_120,item_395,0
user_1570,item_461,1
user_1589,item_130,0
user_1281,item_74,0
user_1991,item_16,0
user_1383,item_294,0
user_1969,item_417,1
user_1634,item_135,0
user_1944,item_253,0
user_618,item_476,0
user_638,item_199,1
user_350,item_24,0
user_1705,item_93,0
user_216,item_44,0
user_227,item_352,0
user_1960,item_142,0
user_966,item_366,0
user_73,item_201,0
user_1933,item_65,0
user_1171,item_466,0
user_1436,item_434,0
user_873,item_309,0
user_1437,item_122,0
user_397,item_437,1
user_332,item_442,1
user_449,item_82,0
user_1124,item_186,0
user_679,item_201,0
user_1319,item_457,0
user_1420,item_377,0
user_170,item_37,0
user_656,item_298,1
user_422,item_262,0
user_721,item_114,1
user_82,item_402,1
user_288,item_422,0
user_1438,item_169,0
user_860,item_224,0
user_422,item_215,1
user_1127,item_105,0
user_1302,item_19,0
user_278,item_465,0
user_1190,item_253,0
user_1776,item_171,0
user_1168,item_271,0
user_346,item_153,0
user_1982,item_166,1
user_842,item_14,0
user_1862,item_256,0
user_27,item_49,1
user_1272,item_204,1
user_935,item_474,0
user_898,item_275,0
user_226,item_362,0
user_1685,item_184,1
user_655,item_337,0
user_994,item_344,0
user_1083,item_301,0
user_1855,item_218,0
user_272,item_79,0
user_1920,item_420,0
user_1069,item_479,0
user_24,item_429,0
user_1536,item_428,0
user_46,item_143,0
user_388,item_107,0
user_80,item_392,0
user_942,item_100,0
user_631,item_233,0
user_1237,item_296,1
user_576,item_216,1
user_776,item_41,1
user_1073,item_73,0
user_1377,item_488,0
user_1137,item_277,0
user_1920,item_323,0
user_1434,item_280,0
user_1704,item_336,0
user_1166,item_447,0
user_906,item_22,0
user_1348,item_461,1
user_816,item_257,0
user_909,item_381,0
user_863,item_36,0
user_261,item_287,0
user_496,item_368,0
user_34,item_5,0
user_1076,item_351,1
user_157,item_276,1
user_462,item_252,1
user_1685,item_397,0
user_1164,item_111,1
user_449,item_449,1
user_1974,item_136,0
user_613,item_220,1
user_1732,item_405,0
user_840,item_454,0
user_1907,item_168,0
user_460,item_19,0
user_1723,item_298,0
user_1211,item_360,0
user_398,item_384,0
user_147,item_450,0
user_1308,item_355,0
user_1758,item_121,0
user_1619,item_311,1
user_871,item_433,0
user_1729,item_107,0
user_766,item_157,1
user_1206,item_431,0
user_1682,item_183,0
user_1587,item_190,0
user_1261,item_188,0
user_720,item_495,0
user_621,item_311,0
user_312,item_334,0
user_931,item_384,0
user_1124,item_176,0
user_1432,item_160,0
user_853,item_413,1
user_174,item_96,1
user_635,item_477,0
user_1154,item_319,0
user_37,item_437,0
user_339,item_360,1
user_1926,item_490,1
user_346,item_221,0
user_1593,item_321,0
user_1085,item_429,0
user_469,item_226,0
user_1083,item_222,0
user_1317,item_190,0
user_800,item_411,0
user_4,item_190,1
user_919,item_164,0
user_20,item_228,0
user_1103,item_117,0
user_1436,item_216,0
user_702,item_318,0
user_513,item_19,0
user_1645,item_478,0
user_1568,item_256,0
user_741,item_45,0
user_1072,item_397,0
user_1712,item_292,0
user_1956,item_184,0
user_1364,item_262,1
user_1551,item_220,0
user_1680,item_354,0
user_618,item_57,0
user_1241,item_178,0
user_1011,item_472,0
user_821,item_308,1
user_1177,item_418,0
user_1911,item_206,0
user_1065,item_349,0
user_1933,item_371,0
user_1838,item_54,0
user_1526,item_212,1
user_185,item_257,1
user_1132,item_288,0
user_1999,item_98,0
user_1911,item_479,0
user_1867,item_13,0
user_708,item_403,1
user_1392,item_67,0
user_1000,item_125,0
user_1928,item_198,0
user_301,item_15,1
user_401,item_359,0
user_1298,item_234,0
user_1528,item_5,0
user_1810,item_233,0
user_468,item_53,0
user_564,item_226,0
user_686,item_291,0
user_1644,item_389,0
user_1204,item_169,0
user_377,item_20,0
user_1823,item_485,0
user_311,item_150,0
user_791,item_84,0
user_521,item_57,0
user_701,item_401,0
user_664,item_350,1
user_19,item_374,0
user_1496,item_355,0
user_323,item_120,0
user_1848,item_9,0
user_1769,item_356,0
user_1702,item_247,0
user_1836,item_364,0
user_812,item_317,0
user_544,item_121,0
user_1368,item_0,1
user_1054,item_140,0
user_866,item_115,0
user_681,item_470,1
user_39,item_210,0
user_1234,item_9,0
user_1203,item_173,0
user_382,item_396,1
user_161,item_275,0
user_840,item_315,0
user_1058,item_187,0
user_1155,item_63,1
user_1788,item_445,0
user_388,item_176,0
user_1640,item_187,0
user_844,item_62,0
user_1515,item_432,1
user_1273,item_94,0
user_713,item_297,0
user_1105,item_116,0
user_1521,item_332,1
user_539,item_106,0
user_133,item_274,0
user_142,item_150,0
user_1839,item_470,1
user_545,item_63,0
user_1332,item_175,0
user_1387,item_224,0
user_1437,item_19,0
user_65,item_235,1
user_1971,item_420,0
user_1442,item_147,1
user_476,item_142,0
user_1723,item_22,0
user_1492,item_401,0
user_832,item_385,1
user_1211,item_103,1
user_1646,item_2,1
user_851,item_325,0
user_1015,item_158,0
user_1053,item_144,0
user_1497,item_263,0
user_1759,item_177,0
user_877,item_270,1
user_106,item_163,0
user_806,item_167,1
user_128,item_217,0
user_136,item_482,0
user_73,item_65,1
user_1903,item_286,1
user_306,item_457,0
user_1860,item_62,1
user_1581,item_205,1
user_1084,item_366,0
user_938,item_73,0
user_1324,item_274,0
user_9,item_344,0
user_1442,item_110,0
user_174,item_266,0
